Printing Modifier Definitions:
Tag: none, Categories: none
Tag: building_group_bg_fossil_fuels_informal_workers_standard_of_living_add, Categories: building
Tag: building_group_bg_fossil_fuels_investors_fertility_mult, Categories: building
Tag: building_group_bg_fossil_fuels_investors_mortality_mult, Categories: building
Tag: building_group_bg_fossil_fuels_investors_standard_of_living_add, Categories: building
Tag: building_group_bg_fossil_fuels_laborers_fertility_mult, Categories: building
Tag: building_group_bg_fossil_fuels_laborers_mortality_mult, Categories: building
Tag: building_group_bg_fossil_fuels_laborers_standard_of_living_add, Categories: building
Tag: building_group_bg_fossil_fuels_landlords_fertility_mult, Categories: building
Tag: building_group_bg_fossil_fuels_landlords_mortality_mult, Categories: building
Tag: building_group_bg_fossil_fuels_landlords_standard_of_living_add, Categories: building
Tag: building_group_bg_fossil_fuels_officers_fertility_mult, Categories: building
Tag: building_group_bg_fossil_fuels_officers_mortality_mult, Categories: building
Tag: building_group_bg_fossil_fuels_officers_standard_of_living_add, Categories: building
Tag: building_group_bg_fossil_fuels_professionals_fertility_mult, Categories: building
Tag: building_group_bg_fossil_fuels_professionals_mortality_mult, Categories: building
Tag: building_group_bg_fossil_fuels_professionals_standard_of_living_add, Categories: building
Tag: building_group_bg_fossil_fuels_service_workers_fertility_mult, Categories: building
Tag: building_group_bg_fossil_fuels_service_workers_mortality_mult, Categories: building
Tag: building_group_bg_fossil_fuels_service_workers_standard_of_living_add, Categories: building
Tag: building_group_bg_fossil_fuels_servicemembers_fertility_mult, Categories: building
Tag: building_group_bg_fossil_fuels_servicemembers_mortality_mult, Categories: building
Tag: building_group_bg_fossil_fuels_servicemembers_standard_of_living_add, Categories: building
Tag: building_group_bg_fossil_fuels_slum_dwellers_fertility_mult, Categories: building
Tag: building_group_bg_fossil_fuels_slum_dwellers_mortality_mult, Categories: building
Tag: building_group_bg_fossil_fuels_slum_dwellers_standard_of_living_add, Categories: building
Tag: building_group_bg_fossil_fuels_technicians_fertility_mult, Categories: building
Tag: building_group_bg_fossil_fuels_technicians_mortality_mult, Categories: building
Tag: building_group_bg_fossil_fuels_technicians_standard_of_living_add, Categories: building
Tag: building_group_bg_oil_rig_throughput_add, Categories: building
Tag: building_group_bg_oil_rig_unincorporated_throughput_add, Categories: building
Tag: building_group_bg_oil_rig_fertility_mult, Categories: building
Tag: building_group_bg_oil_rig_employee_mult, Categories: building
Tag: building_group_bg_oil_rig_mortality_mult, Categories: building
Tag: building_group_bg_oil_rig_tax_mult, Categories: building
Tag: building_group_bg_oil_rig_standard_of_living_add, Categories: building
Tag: country_subsidies_bg_oil_rig, Categories: country
Tag: building_group_bg_oil_rig_academics_fertility_mult, Categories: building
Tag: building_group_bg_oil_rig_academics_mortality_mult, Categories: building
Tag: building_group_bg_oil_rig_academics_standard_of_living_add, Categories: building
Tag: building_group_bg_oil_rig_administrators_fertility_mult, Categories: building
Tag: building_group_bg_oil_rig_administrators_mortality_mult, Categories: building
Tag: building_group_bg_oil_rig_administrators_standard_of_living_add, Categories: building
Tag: building_group_bg_oil_rig_clergy_fertility_mult, Categories: building
Tag: building_group_bg_oil_rig_clergy_mortality_mult, Categories: building
Tag: building_group_bg_oil_rig_clergy_standard_of_living_add, Categories: building
Tag: building_group_bg_oil_rig_creatives_fertility_mult, Categories: building
Tag: building_group_bg_oil_rig_creatives_mortality_mult, Categories: building
Tag: building_group_bg_oil_rig_creatives_standard_of_living_add, Categories: building
Tag: building_group_bg_oil_rig_engineers_fertility_mult, Categories: building
Tag: building_group_bg_oil_rig_engineers_mortality_mult, Categories: building
Tag: building_group_bg_oil_rig_engineers_standard_of_living_add, Categories: building
Tag: building_group_bg_oil_rig_farmers_fertility_mult, Categories: building
Tag: building_group_bg_oil_rig_farmers_mortality_mult, Categories: building
Tag: building_group_bg_oil_rig_farmers_standard_of_living_add, Categories: building
Tag: building_group_bg_oil_rig_informal_workers_fertility_mult, Categories: building
Tag: building_group_bg_oil_rig_informal_workers_mortality_mult, Categories: building
Tag: building_group_bg_oil_rig_informal_workers_standard_of_living_add, Categories: building
Tag: building_group_bg_oil_rig_investors_fertility_mult, Categories: building
Tag: building_group_bg_oil_rig_investors_mortality_mult, Categories: building
Tag: building_group_bg_oil_rig_investors_standard_of_living_add, Categories: building
Tag: building_group_bg_oil_rig_laborers_fertility_mult, Categories: building
Tag: building_group_bg_oil_rig_laborers_mortality_mult, Categories: building
Tag: building_group_bg_oil_rig_laborers_standard_of_living_add, Categories: building
Tag: building_group_bg_oil_rig_landlords_fertility_mult, Categories: building
Tag: building_group_bg_oil_rig_landlords_mortality_mult, Categories: building
Tag: building_group_bg_oil_rig_landlords_standard_of_living_add, Categories: building
Tag: building_group_bg_oil_rig_officers_fertility_mult, Categories: building
Tag: building_group_bg_oil_rig_officers_mortality_mult, Categories: building
Tag: building_group_bg_oil_rig_officers_standard_of_living_add, Categories: building
Tag: building_group_bg_oil_rig_professionals_fertility_mult, Categories: building
Tag: building_group_bg_oil_rig_professionals_mortality_mult, Categories: building
Tag: building_group_bg_oil_rig_professionals_standard_of_living_add, Categories: building
Tag: building_group_bg_oil_rig_service_workers_fertility_mult, Categories: building
Tag: building_group_bg_oil_rig_service_workers_mortality_mult, Categories: building
Tag: building_group_bg_oil_rig_service_workers_standard_of_living_add, Categories: building
Tag: building_group_bg_oil_rig_servicemembers_fertility_mult, Categories: building
Tag: building_group_bg_oil_rig_servicemembers_mortality_mult, Categories: building
Tag: building_group_bg_oil_rig_servicemembers_standard_of_living_add, Categories: building
Tag: building_group_bg_oil_rig_slum_dwellers_fertility_mult, Categories: building
Tag: building_group_bg_oil_rig_slum_dwellers_mortality_mult, Categories: building
Tag: building_group_bg_oil_rig_slum_dwellers_standard_of_living_add, Categories: building
Tag: building_group_bg_oil_rig_technicians_fertility_mult, Categories: building
Tag: building_group_bg_oil_rig_technicians_mortality_mult, Categories: building
Tag: building_group_bg_oil_rig_technicians_standard_of_living_add, Categories: building
Tag: building_group_bg_natural_gas_well_throughput_add, Categories: building
Tag: building_group_bg_natural_gas_well_unincorporated_throughput_add, Categories: building
Tag: building_group_bg_natural_gas_well_fertility_mult, Categories: building
Tag: building_group_bg_natural_gas_well_employee_mult, Categories: building
Tag: building_group_bg_natural_gas_well_mortality_mult, Categories: building
Tag: building_group_bg_natural_gas_well_tax_mult, Categories: building
Tag: building_group_bg_natural_gas_well_standard_of_living_add, Categories: building
Tag: country_subsidies_bg_natural_gas_well, Categories: country
Tag: building_group_bg_natural_gas_well_academics_fertility_mult, Categories: building
Tag: building_group_bg_natural_gas_well_academics_mortality_mult, Categories: building
Tag: building_group_bg_natural_gas_well_academics_standard_of_living_add, Categories: building
Tag: building_group_bg_natural_gas_well_administrators_fertility_mult, Categories: building
Tag: building_group_bg_natural_gas_well_administrators_mortality_mult, Categories: building
Tag: building_group_bg_natural_gas_well_administrators_standard_of_living_add, Categories: building
Tag: building_group_bg_natural_gas_well_clergy_fertility_mult, Categories: building
Tag: building_group_bg_natural_gas_well_clergy_mortality_mult, Categories: building
Tag: building_group_bg_natural_gas_well_clergy_standard_of_living_add, Categories: building
Tag: building_group_bg_natural_gas_well_creatives_fertility_mult, Categories: building
Tag: building_group_bg_natural_gas_well_creatives_mortality_mult, Categories: building
Tag: building_group_bg_natural_gas_well_creatives_standard_of_living_add, Categories: building
Tag: building_group_bg_natural_gas_well_engineers_fertility_mult, Categories: building
Tag: building_group_bg_natural_gas_well_engineers_mortality_mult, Categories: building
Tag: building_group_bg_natural_gas_well_engineers_standard_of_living_add, Categories: building
Tag: building_group_bg_natural_gas_well_farmers_fertility_mult, Categories: building
Tag: building_group_bg_natural_gas_well_farmers_mortality_mult, Categories: building
Tag: building_group_bg_natural_gas_well_farmers_standard_of_living_add, Categories: building
Tag: building_group_bg_natural_gas_well_informal_workers_fertility_mult, Categories: building
Tag: building_group_bg_natural_gas_well_informal_workers_mortality_mult, Categories: building
Tag: building_group_bg_natural_gas_well_informal_workers_standard_of_living_add, Categories: building
Tag: building_group_bg_natural_gas_well_investors_fertility_mult, Categories: building
Tag: building_group_bg_natural_gas_well_investors_mortality_mult, Categories: building
Tag: building_group_bg_natural_gas_well_investors_standard_of_living_add, Categories: building
Tag: building_group_bg_natural_gas_well_laborers_fertility_mult, Categories: building
Tag: building_group_bg_natural_gas_well_laborers_mortality_mult, Categories: building
Tag: building_group_bg_natural_gas_well_laborers_standard_of_living_add, Categories: building
Tag: building_group_bg_natural_gas_well_landlords_fertility_mult, Categories: building
Tag: building_group_bg_natural_gas_well_landlords_mortality_mult, Categories: building
Tag: building_group_bg_natural_gas_well_landlords_standard_of_living_add, Categories: building
Tag: building_group_bg_natural_gas_well_officers_fertility_mult, Categories: building
Tag: building_group_bg_natural_gas_well_officers_mortality_mult, Categories: building
Tag: building_group_bg_natural_gas_well_officers_standard_of_living_add, Categories: building
